global_monthly_2018_12_mosaic_L15-1481E-1119N_5927_3715_13.tif,53.773,51.695,0.919
global_monthly_2018_11_mosaic_L15-1481E-1119N_5927_3715_13.tif,55.237,47.221,5.109999999999999
global_monthly_2018_10_mosaic_L15-1481E-1119N_5927_3715_13.tif,92.555,13.484,0.798
global_monthly_2019_12_mosaic_L15-1481E-1119N_5927_3715_13.tif,77.606,28.557,1.796
global_monthly_2019_11_mosaic_L15-1481E-1119N_5927_3715_13.tif,88.022,18.779,1.9249999999999998
global_monthly_2019_10_mosaic_L15-1481E-1119N_5927_3715_13.tif,88.437,15.631,2.098
global_monthly_2019_08_mosaic_L15-1481E-1119N_5927_3715_13.tif,73.963,31.434,7.229
global_monthly_2019_06_mosaic_L15-1481E-1119N_5927_3715_13.tif,37.655,71.522,2.871
global_monthly_2019_09_mosaic_L15-1481E-1119N_5927_3715_13.tif,91.691,10.171,5.9750000000000005
global_monthly_2019_07_mosaic_L15-1481E-1119N_5927_3715_13.tif,47.811,64.465,1.634
global_monthly_2018_01_mosaic_L15-1481E-1119N_5927_3715_13.tif,72.918,40.879,0.444
global_monthly_2018_03_mosaic_L15-1481E-1119N_5927_3715_13.tif,13.194,90.725,5.528
global_monthly_2019_05_mosaic_L15-1481E-1119N_5927_3715_13.tif,12.861,93.992,0.915
global_monthly_2019_04_mosaic_L15-1481E-1119N_5927_3715_13.tif,15.836,90.897,1.849
global_monthly_2018_02_mosaic_L15-1481E-1119N_5927_3715_13.tif,10.721,89.514,11.893
global_monthly_2018_06_mosaic_L15-1481E-1119N_5927_3715_13.tif,22.932,80.411,8.995999999999999
global_monthly_2018_08_mosaic_L15-1481E-1119N_5927_3715_13.tif,83.993,21.852,5.995
global_monthly_2018_09_mosaic_L15-1481E-1119N_5927_3715_13.tif,90.371,10.226,3.8289999999999997
global_monthly_2019_01_mosaic_L15-1481E-1119N_5927_3715_13.tif,48.057,56.322,5.873
global_monthly_2019_03_mosaic_L15-1481E-1119N_5927_3715_13.tif,40.987,67.498,0.694
global_monthly_2018_05_mosaic_L15-1481E-1119N_5927_3715_13.tif,12.358,95.502,1.817
global_monthly_2018_04_mosaic_L15-1481E-1119N_5927_3715_13.tif,12.442,92.523,1.303
global_monthly_2019_02_mosaic_L15-1481E-1119N_5927_3715_13.tif,53.324,54.049,2.083
global_monthly_2020_01_mosaic_L15-1481E-1119N_5927_3715_13.tif,83.058,23.97,0.467
