global_monthly_2019_11_mosaic_L15-0760E-0887N_3041_4643_13.tif,63.102,33.325,11.45
global_monthly_2019_10_mosaic_L15-0760E-0887N_3041_4643_13.tif,70.419,29.702,6.242
global_monthly_2019_12_mosaic_L15-0760E-0887N_3041_4643_13.tif,73.053,24.403,10.732000000000001
global_monthly_2018_11_mosaic_L15-0760E-0887N_3041_4643_13.tif,67.263,27.144,16.355
global_monthly_2018_10_mosaic_L15-0760E-0887N_3041_4643_13.tif,68.99,27.901,10.041
global_monthly_2018_12_mosaic_L15-0760E-0887N_3041_4643_13.tif,73.995,26.178,5.213
global_monthly_2018_05_mosaic_L15-0760E-0887N_3041_4643_13.tif,70.245,28.271,8.373000000000001
global_monthly_2019_03_mosaic_L15-0760E-0887N_3041_4643_13.tif,82.002,18.335,8.871
global_monthly_2020_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,79.813,19.159,9.488
global_monthly_2019_02_mosaic_L15-0760E-0887N_3041_4643_13.tif,74.898,21.172,12.777000000000001
global_monthly_2018_04_mosaic_L15-0760E-0887N_3041_4643_13.tif,76.196,23.831,8.02
global_monthly_2018_08_mosaic_L15-0760E-0887N_3041_4643_13.tif,65.625,35.551,5.436
global_monthly_2018_06_mosaic_L15-0760E-0887N_3041_4643_13.tif,75.999,25.18,6.642
global_monthly_2019_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,75.253,22.992,9.29
global_monthly_2018_09_mosaic_L15-0760E-0887N_3041_4643_13.tif,64.491,36.977,5.298
global_monthly_2018_07_mosaic_L15-0760E-0887N_3041_4643_13.tif,68.057,31.221,7.8309999999999995
global_monthly_2019_05_mosaic_L15-0760E-0887N_3041_4643_13.tif,73.14,26.154,5.577
global_monthly_2018_03_mosaic_L15-0760E-0887N_3041_4643_13.tif,78.545,20.083,10.613999999999999
global_monthly_2018_02_mosaic_L15-0760E-0887N_3041_4643_13.tif,76.043,20.033,12.298
global_monthly_2019_04_mosaic_L15-0760E-0887N_3041_4643_13.tif,75.138,23.66,7.324999999999999
global_monthly_2019_06_mosaic_L15-0760E-0887N_3041_4643_13.tif,75.841,24.165,5.944999999999999
global_monthly_2019_08_mosaic_L15-0760E-0887N_3041_4643_13.tif,70.658,30.153,6.258
global_monthly_2018_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,83.878,12.933,12.334999999999999
global_monthly_2019_07_mosaic_L15-0760E-0887N_3041_4643_13.tif,69.737,31.202,5.843
global_monthly_2019_09_mosaic_L15-0760E-0887N_3041_4643_13.tif,87.356,16.702,1.557
