global_monthly_2019_10_mosaic_L15-1172E-1306N_4688_2967_13.tif,73.357,34.25,2.059
global_monthly_2019_11_mosaic_L15-1172E-1306N_4688_2967_13.tif,79.136,25.134,2.887
global_monthly_2019_12_mosaic_L15-1172E-1306N_4688_2967_13.tif,64.913,39.758,1.5979999999999999
global_monthly_2018_10_mosaic_L15-1172E-1306N_4688_2967_13.tif,74.401,31.118,2.557
global_monthly_2018_11_mosaic_L15-1172E-1306N_4688_2967_13.tif,64.911,38.596,3.959
global_monthly_2018_12_mosaic_L15-1172E-1306N_4688_2967_13.tif,92.105,9.156,1.728
global_monthly_2018_04_mosaic_L15-1172E-1306N_4688_2967_13.tif,68.037,37.682,7.051
global_monthly_2019_02_mosaic_L15-1172E-1306N_4688_2967_13.tif,58.733,48.929,3.036
global_monthly_2020_01_mosaic_L15-1172E-1306N_4688_2967_13.tif,61.141,45.963,1.9500000000000002
global_monthly_2019_03_mosaic_L15-1172E-1306N_4688_2967_13.tif,66.594,39.07,4.324999999999999
global_monthly_2018_05_mosaic_L15-1172E-1306N_4688_2967_13.tif,79.832,23.42,8.795
global_monthly_2018_09_mosaic_L15-1172E-1306N_4688_2967_13.tif,73.842,31.017,3.935
global_monthly_2018_07_mosaic_L15-1172E-1306N_4688_2967_13.tif,93.923,7.957,8.834
global_monthly_2018_08_mosaic_L15-1172E-1306N_4688_2967_13.tif,75.305,26.924,5.913
global_monthly_2018_06_mosaic_L15-1172E-1306N_4688_2967_13.tif,73.781,30.888,8.539
global_monthly_2019_04_mosaic_L15-1172E-1306N_4688_2967_13.tif,72.69,29.515,5.985
global_monthly_2018_02_mosaic_L15-1172E-1306N_4688_2967_13.tif,47.886,57.338,3.873
global_monthly_2018_03_mosaic_L15-1172E-1306N_4688_2967_13.tif,63.657,44.948,4.985
global_monthly_2019_05_mosaic_L15-1172E-1306N_4688_2967_13.tif,82.796,17.153,6.881
global_monthly_2019_07_mosaic_L15-1172E-1306N_4688_2967_13.tif,63.176,38.937,5.627
global_monthly_2019_09_mosaic_L15-1172E-1306N_4688_2967_13.tif,67.158,39.74,2.782
global_monthly_2018_01_mosaic_L15-1172E-1306N_4688_2967_13.tif,56.202,56.298,2.815
global_monthly_2019_06_mosaic_L15-1172E-1306N_4688_2967_13.tif,86.728,13.587,6.534
global_monthly_2019_08_mosaic_L15-1172E-1306N_4688_2967_13.tif,66.908,37.765,3.8259999999999996
