global_monthly_2018_02_mosaic_L15-1335E-1166N_5342_3524_13.tif,45.061,7.447,99.85199999999999
global_monthly_2019_04_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.311,100.0
global_monthly_2019_05_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,2.421,99.987
global_monthly_2018_03_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.001,1.973,99.963
global_monthly_2018_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.074,6.939,99.525
global_monthly_2019_09_mosaic_L15-1335E-1166N_5342_3524_13.tif,99.385,0.243,99.678
global_monthly_2019_07_mosaic_L15-1335E-1166N_5342_3524_13.tif,79.643,16.712,98.684
global_monthly_2019_08_mosaic_L15-1335E-1166N_5342_3524_13.tif,98.371,1.18,99.456
global_monthly_2019_06_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.974,100.0
global_monthly_2019_02_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,2.785,99.953
global_monthly_2018_04_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.62,100.0
global_monthly_2020_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,83.044,19.306,93.68
global_monthly_2018_05_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.801,99.999
global_monthly_2019_03_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,1.842,99.901
global_monthly_2019_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.767,100.0
global_monthly_2018_07_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.647,100.0
global_monthly_2018_09_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.304,100.0
global_monthly_2018_06_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,1.614,99.997
global_monthly_2018_08_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.391,100.0
global_monthly_2018_10_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,0.567,100.0
global_monthly_2018_11_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.035,4.514,99.694
global_monthly_2018_12_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.0,2.596,99.879
global_monthly_2019_10_mosaic_L15-1335E-1166N_5342_3524_13.tif,99.677,0.129,99.637
global_monthly_2019_11_mosaic_L15-1335E-1166N_5342_3524_13.tif,73.899,45.565,93.973
global_monthly_2019_12_mosaic_L15-1335E-1166N_5342_3524_13.tif,99.573,0.223,95.363
