global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,58.717,43.113,9.919
global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,18.839,81.371,16.079
global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,22.611,79.69,18.136
global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,13.65,89.324,10.982
global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,29.138,69.698,23.181
global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,71.994,32.014,5.3260000000000005
global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,54.033,48.694,10.242
global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,90.659,19.45,5.896
global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,33.028,67.574,18.335
global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,53.839,43.993,15.977
global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,67.69,37.476,4.8149999999999995
global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,35.104,68.615,13.632
global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,42.791,60.981,6.771
global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,32.23,63.787,17.901
global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,29.634,72.94,11.703999999999999
global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,43.347,54.56,17.236
global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,41.782,56.61,16.922
global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,43.873,56.15,14.398
global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,42.538,55.52,19.459
global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,83.441,23.844,4.788
global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,31.087,70.067,11.472999999999999
global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,54.082,49.968,9.582999999999998
global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,49.009,52.28,9.254000000000001
global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,21.051,74.749,15.807
global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,28.007,66.241,15.867999999999999
