global_monthly_2019_06_mosaic_L15-0544E-1228N_2176_3279_13.tif,76.261,21.684,14.277
global_monthly_2019_08_mosaic_L15-0544E-1228N_2176_3279_13.tif,74.137,21.289,16.519
global_monthly_2018_01_mosaic_L15-0544E-1228N_2176_3279_13.tif,46.314,59.728,6.797
global_monthly_2019_07_mosaic_L15-0544E-1228N_2176_3279_13.tif,94.49,6.14,11.001000000000001
global_monthly_2019_09_mosaic_L15-0544E-1228N_2176_3279_13.tif,57.393,43.449,6.634
global_monthly_2019_05_mosaic_L15-0544E-1228N_2176_3279_13.tif,85.096,16.641,7.765
global_monthly_2018_03_mosaic_L15-0544E-1228N_2176_3279_13.tif,42.314,57.042,16.305
global_monthly_2018_02_mosaic_L15-0544E-1228N_2176_3279_13.tif,32.533,67.71,12.982
global_monthly_2019_04_mosaic_L15-0544E-1228N_2176_3279_13.tif,71.756,25.29,14.439
global_monthly_2018_08_mosaic_L15-0544E-1228N_2176_3279_13.tif,83.31,17.575,7.231
global_monthly_2018_06_mosaic_L15-0544E-1228N_2176_3279_13.tif,81.497,13.378,18.436
global_monthly_2019_01_mosaic_L15-0544E-1228N_2176_3279_13.tif,51.529,52.202,10.759
global_monthly_2018_09_mosaic_L15-0544E-1228N_2176_3279_13.tif,71.787,24.086,14.783999999999999
global_monthly_2018_07_mosaic_L15-0544E-1228N_2176_3279_13.tif,77.623,17.413,17.34
global_monthly_2018_05_mosaic_L15-0544E-1228N_2176_3279_13.tif,74.444,21.524,15.893
global_monthly_2019_03_mosaic_L15-0544E-1228N_2176_3279_13.tif,47.272,53.457,14.628
global_monthly_2019_02_mosaic_L15-0544E-1228N_2176_3279_13.tif,44.27,57.136,13.052000000000001
global_monthly_2018_04_mosaic_L15-0544E-1228N_2176_3279_13.tif,81.954,16.543,15.471
global_monthly_2018_12_mosaic_L15-0544E-1228N_2176_3279_13.tif,47.954,54.446,10.195
global_monthly_2018_11_mosaic_L15-0544E-1228N_2176_3279_13.tif,58.661,42.331,12.46
global_monthly_2018_10_mosaic_L15-0544E-1228N_2176_3279_13.tif,71.202,25.691,13.551
global_monthly_2019_12_mosaic_L15-0544E-1228N_2176_3279_13.tif,65.16,40.934,7.203
global_monthly_2019_11_mosaic_L15-0544E-1228N_2176_3279_13.tif,66.039,35.648,9.290000000000001
global_monthly_2019_10_mosaic_L15-0544E-1228N_2176_3279_13.tif,78.806,22.02,7.655
