global_monthly_2018_01_mosaic_L15-1014E-1375N_4056_2688_13.tif,3900
global_monthly_2018_02_mosaic_L15-1014E-1375N_4056_2688_13.tif,3918
global_monthly_2018_03_mosaic_L15-1014E-1375N_4056_2688_13.tif,3931
global_monthly_2018_04_mosaic_L15-1014E-1375N_4056_2688_13.tif,3927
global_monthly_2018_05_mosaic_L15-1014E-1375N_4056_2688_13.tif,3916
global_monthly_2018_06_mosaic_L15-1014E-1375N_4056_2688_13.tif,3922
global_monthly_2018_07_mosaic_L15-1014E-1375N_4056_2688_13.tif,3927
global_monthly_2018_08_mosaic_L15-1014E-1375N_4056_2688_13.tif,3932
global_monthly_2018_09_mosaic_L15-1014E-1375N_4056_2688_13.tif,3890
global_monthly_2018_10_mosaic_L15-1014E-1375N_4056_2688_13.tif,3935
global_monthly_2018_11_mosaic_L15-1014E-1375N_4056_2688_13.tif,3949
global_monthly_2018_12_mosaic_L15-1014E-1375N_4056_2688_13.tif,3954
global_monthly_2019_01_mosaic_L15-1014E-1375N_4056_2688_13.tif,3964
global_monthly_2019_02_mosaic_L15-1014E-1375N_4056_2688_13.tif,3970
global_monthly_2019_03_mosaic_L15-1014E-1375N_4056_2688_13.tif,3973
global_monthly_2019_04_mosaic_L15-1014E-1375N_4056_2688_13.tif,3979
global_monthly_2019_05_mosaic_L15-1014E-1375N_4056_2688_13.tif,3984
global_monthly_2019_06_mosaic_L15-1014E-1375N_4056_2688_13.tif,3985
global_monthly_2019_07_mosaic_L15-1014E-1375N_4056_2688_13.tif,3985
global_monthly_2019_08_mosaic_L15-1014E-1375N_4056_2688_13.tif,3982
global_monthly_2019_09_mosaic_L15-1014E-1375N_4056_2688_13.tif,3984
global_monthly_2019_10_mosaic_L15-1014E-1375N_4056_2688_13.tif,3989
global_monthly_2019_12_mosaic_L15-1014E-1375N_4056_2688_13.tif,3993
global_monthly_2020_01_mosaic_L15-1014E-1375N_4056_2688_13.tif,3989
