global_monthly_2018_01_mosaic_L15-1049E-1370N_4196_2710_13.tif,698
global_monthly_2018_02_mosaic_L15-1049E-1370N_4196_2710_13.tif,698
global_monthly_2018_03_mosaic_L15-1049E-1370N_4196_2710_13.tif,696
global_monthly_2018_04_mosaic_L15-1049E-1370N_4196_2710_13.tif,701
global_monthly_2018_05_mosaic_L15-1049E-1370N_4196_2710_13.tif,702
global_monthly_2018_06_mosaic_L15-1049E-1370N_4196_2710_13.tif,705
global_monthly_2018_07_mosaic_L15-1049E-1370N_4196_2710_13.tif,709
global_monthly_2018_08_mosaic_L15-1049E-1370N_4196_2710_13.tif,708
global_monthly_2018_09_mosaic_L15-1049E-1370N_4196_2710_13.tif,709
global_monthly_2018_10_mosaic_L15-1049E-1370N_4196_2710_13.tif,709
global_monthly_2018_11_mosaic_L15-1049E-1370N_4196_2710_13.tif,710
global_monthly_2018_12_mosaic_L15-1049E-1370N_4196_2710_13.tif,641
global_monthly_2019_01_mosaic_L15-1049E-1370N_4196_2710_13.tif,712
global_monthly_2019_02_mosaic_L15-1049E-1370N_4196_2710_13.tif,712
global_monthly_2019_03_mosaic_L15-1049E-1370N_4196_2710_13.tif,712
global_monthly_2019_04_mosaic_L15-1049E-1370N_4196_2710_13.tif,712
global_monthly_2019_05_mosaic_L15-1049E-1370N_4196_2710_13.tif,712
global_monthly_2019_06_mosaic_L15-1049E-1370N_4196_2710_13.tif,646
global_monthly_2019_07_mosaic_L15-1049E-1370N_4196_2710_13.tif,713
global_monthly_2019_08_mosaic_L15-1049E-1370N_4196_2710_13.tif,712
global_monthly_2019_09_mosaic_L15-1049E-1370N_4196_2710_13.tif,711
global_monthly_2019_10_mosaic_L15-1049E-1370N_4196_2710_13.tif,711
global_monthly_2019_11_mosaic_L15-1049E-1370N_4196_2710_13.tif,711
global_monthly_2019_12_mosaic_L15-1049E-1370N_4196_2710_13.tif,711
global_monthly_2020_01_mosaic_L15-1049E-1370N_4196_2710_13.tif,713
