global_monthly_2018_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,417
global_monthly_2018_02_mosaic_L15-1335E-1166N_5342_3524_13.tif,442
global_monthly_2018_03_mosaic_L15-1335E-1166N_5342_3524_13.tif,446
global_monthly_2018_04_mosaic_L15-1335E-1166N_5342_3524_13.tif,465
global_monthly_2018_05_mosaic_L15-1335E-1166N_5342_3524_13.tif,474
global_monthly_2018_06_mosaic_L15-1335E-1166N_5342_3524_13.tif,486
global_monthly_2018_07_mosaic_L15-1335E-1166N_5342_3524_13.tif,492
global_monthly_2018_08_mosaic_L15-1335E-1166N_5342_3524_13.tif,488
global_monthly_2018_09_mosaic_L15-1335E-1166N_5342_3524_13.tif,510
global_monthly_2018_10_mosaic_L15-1335E-1166N_5342_3524_13.tif,532
global_monthly_2018_11_mosaic_L15-1335E-1166N_5342_3524_13.tif,551
global_monthly_2018_12_mosaic_L15-1335E-1166N_5342_3524_13.tif,568
global_monthly_2019_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,587
global_monthly_2019_02_mosaic_L15-1335E-1166N_5342_3524_13.tif,609
global_monthly_2019_03_mosaic_L15-1335E-1166N_5342_3524_13.tif,623
global_monthly_2019_04_mosaic_L15-1335E-1166N_5342_3524_13.tif,656
global_monthly_2019_05_mosaic_L15-1335E-1166N_5342_3524_13.tif,672
global_monthly_2019_06_mosaic_L15-1335E-1166N_5342_3524_13.tif,691
global_monthly_2019_07_mosaic_L15-1335E-1166N_5342_3524_13.tif,710
global_monthly_2019_08_mosaic_L15-1335E-1166N_5342_3524_13.tif,775
global_monthly_2019_09_mosaic_L15-1335E-1166N_5342_3524_13.tif,864
global_monthly_2019_10_mosaic_L15-1335E-1166N_5342_3524_13.tif,898
global_monthly_2019_11_mosaic_L15-1335E-1166N_5342_3524_13.tif,984
global_monthly_2019_12_mosaic_L15-1335E-1166N_5342_3524_13.tif,1049
global_monthly_2020_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,1072
